post_id,username,platform,content_type,caption,hashtags,time_of_post,day_of_week,location,followers_count,following_count,likes,comments,shares,saves,video_views,is_sponsored,ad_spend,engagement_rate,popularity_score
CNuixR6UMQ,2tfq3l,Instagram,Text,yv4bugXB73qQNrqG7wlu88XN5O2NaWrJe5PuL39a6l1XvqcZA6bklb7XIaC,#klfocfqvu #irxhwx #rbbj #qtf,10:09,Saturday,Tokyo,456331.0,4293.0,48828.0,8321.0,377.0,1821.0,994618.0,0.0,896.65,0.2356,83.0
gR5OMG2h4A,EbhO3y,LinkedIn,Video,Ok56sZZJHh0L8IX7HNC7xIgJSEnsWAtcVwwaVmwIxHd0RKQCVZzyDQWExXF9GCYCpfcMMnpqZlyPORRaiW,,14:53,Friday,Berlin,,2003.0,19710.0,8501.0,1877.0,1013.0,444502.0,1.0,702.44,0.1549,10.0
vRSNDgHMA2,HL9R5g,Instagram,Poll,v9F3oZBN5nk1UmJ8UqXMKVDYxVoy7SEv7LKfH7r6jE9jB,#omjg #eofdpapk #wbe #csehx,02:33,Wednesday,Tokyo,678322.0,1401.0,2302.0,8894.0,855.0,562.0,907993.0,0.0,231.8,0.73,48.0
4NgJ18Vc7S,nvb1SI,Facebook,Text,,#cfmbusns #eonrlea,,Sunday,Tokyo,166075.0,2784.0,36776.0,6765.0,2904.0,1692.0,323850.0,1.0,968.11,0.2667,32.0
wBMSb2ZnAt,B8Xr0e,LinkedIn,Video,TSeQKmh6bVcFAFMj5pwuLP,#oih #smwadnpafo #drhz,01:35,Thursday,Paris,115981.0,4722.0,30490.0,2384.0,458.0,395.0,564326.0,0.0,207.98,0.9548,14.0
,rcHjM8,Facebook,,s7KGfaLc6F3DxdjnaokmSix4e9rzqEEvrunOIooSdD,,03:09,Wednesday,Toronto,,388.0,4076.0,4128.0,4747.0,1611.0,403772.0,1.0,929.85,0.991,90.0
aIY9BzQm6C,2iLNXm,LinkedIn,Video,0VoUsUJ2naCx9H4ELPSWqR0LBs8qWsrZAhaO0YBkEVSupT4HBsTNU6JE,#iwgp #frdhyxu #udax,,Monday,London,304242.0,3054.0,,5548.0,1407.0,246.0,426633.0,1.0,352.6,0.2828,68.0
Vqy6bvOd2w,bsnn3C,Instagram,Poll,dsigOMdYzf3ybpGELO5zUM2ZpCso18qPIYwfqljqyIpbOfagjaGjLji9H5NKGrSA2w3bJhrlbTHBLqFyveXtiM5,#ntf,05:06,Monday,Paris,512190.0,,1293.0,37.0,338.0,1093.0,352698.0,1.0,974.04,0.3395,9.0
qdBFrSqUFK,NBWqrb,LinkedIn,,hD27yriFyqFQCroxfCRffjfipYV974TQ9ZMeXtFAavqwDqpYbPblQpC94zr1ox2oxi9ycD8O0GglbHCMJrJsenLa,#mldgp,05:53,Tuesday,Sydney,819381.0,1555.0,43006.0,9740.0,1075.0,1829.0,902783.0,0.0,866.85,0.3184,62.0
YdjuYih4e7,3hNqK2,TikTok,Image,HXkwfQxuuLc0ICmWYEzafYct6cMwZqzBZxa8gnygvY3umis30rhQG9oppP68p8Ji0fjki9DlbOaM,#wjv #rfls #tpzradc,11:41,Sunday,Paris,640574.0,1033.0,6743.0,1709.0,,1756.0,,0.0,408.06,0.5221,58.0
,CQcKbr,Facebook,Story,ctNXezh9jfc285xcUqfSCR701VVTEWZ36q0aXQmEZ2dPz0ekjsK0UKsnhnyexlchq4PIhNi7Jp31R,#ojlmm #jgwgtutcl #ogy #fagd #otprvabpwb,21:19,Thursday,Toronto,719944.0,,14823.0,9082.0,2204.0,1264.0,308280.0,0.0,413.06,0.661,35.0
,NqvbpS,Facebook,Story,e5Zor4KuMeIHKb0Byvyt9UxBpsuwAOpAcvB43GfSxsn5BxRUBxn93HRvHSnGVgVYXfFQ4OErPjo4ayvGsKMJr,#slzljklty #hev #fmflypsh #kwwanokhjr #hqzfjp,19:14,,,172254.0,2290.0,39491.0,5137.0,,48.0,484864.0,1.0,248.37,0.1571,78.0
3gRWQNwBb6,o7A8Xm,TikTok,Image,RkdEQTul4RgLFwCGoPDSVx,#cwds #pstsgaqhv #dxupjr #cmelo,11:01,Thursday,Mumbai,364058.0,2954.0,12996.0,3832.0,296.0,,487519.0,1.0,314.54,0.2769,9.0
bA8zS1i0G0,KKo5N8,LinkedIn,Text,UcuOtDryaOtoFmCy7cHVMfALHGDiPbNMT1UeUweHbA6xUHDcMDOuaVaMfQbNxnXNQIiwyPB71sW6c77GaLqR0xvUzLpP,#wexun,,Saturday,London,990459.0,3674.0,,615.0,3289.0,469.0,303387.0,1.0,513.86,0.6829,100.0
8ESPp6sJpr,cPHFob,TikTok,Video,MY9a0KcOREhuWafrT4LDWeb2jWBPpQvabxu24tkNMrggU1zV,#ijbe #pxklup #nrclmp,06:18,Wednesday,New York,844524.0,2541.0,9215.0,4560.0,3663.0,1698.0,692305.0,0.0,992.32,,71.0
qcYvxXzvKa,3zyi3e,LinkedIn,Story,lxK83nAhi0q1OO2JN1tFvBBaK2ntT80Y03SBhhU2Ezw3wIQfigXsNWJvSFpM4W2,#xlcjageng #txpcpeq #amzogkn #ttgauvxdz #tgzedno,03:24,Sunday,Paris,536644.0,,,336.0,4216.0,580.0,994920.0,1.0,145.14,0.9889,97.0
OLXTRpLE7l,orCN16,Instagram,Poll,U00bIF8A1Gjx0Vnj1VLAEmHG3T7bzMLmKMNMTinUwo5vONjOoz7MIVcL5BTqB0yO2opf,#pwueimuhm #vrijbqpzu #vfocrokqvn,,Friday,Paris,265853.0,382.0,3174.0,9112.0,,1374.0,10655.0,0.0,368.13,,56.0
DYmohCm4uy,Ei1XlC,TikTok,,LAEjvvtk7pofE4ALBQ2CnchFMu7pV3HfodfAQzXe4nUdNGPtx7dBfUcFh08Op5j4N,#vdok #sypmhlz #ydkgoj,14:39,Wednesday,Tokyo,973498.0,2421.0,42887.0,6072.0,1760.0,1866.0,,0.0,115.64,0.0403,46.0
,yIW3ox,Facebook,Text,AaNFU92aBSMQF2r0KYd3hd7D0cHm7TzdnLXX1GRbAXjoxtznlKXvqL29lLqNat8QzP1PI9RtIMDdQP,#jly,17:27,Sunday,New York,355003.0,614.0,42152.0,757.0,2119.0,1510.0,242851.0,0.0,385.73,0.2257,37.0
1Zpv1rxp6m,zfYeXQ,Facebook,Video,j0t9Iy6GzSXD3cWkuRPiGeesDg4RnCg4c7zc8ThTOex6ZrvI6G,#gyxg #mlplm #kjrz,16:02,Tuesday,London,824550.0,658.0,25410.0,8502.0,,1425.0,424267.0,0.0,145.63,0.8926,42.0
ZL5EgkUwBi,UaRD37,TikTok,Story,,#wsiucmuamx #snosdbvb #gabnylv #qmhifyksf #ijrr,14:34,Saturday,Mumbai,224789.0,19.0,22193.0,8818.0,1892.0,1664.0,431626.0,1.0,617.65,0.1436,25.0
OSqHja2ZXy,QDz6is,Twitter,,ZLK3sEwBIdi6MscAebKO,#efmecxm #mcuolndhd #fqazlgmmoc #wgqynegtk,04:24,Friday,Paris,695757.0,,16696.0,396.0,4080.0,18.0,622226.0,0.0,748.12,0.6646,6.0
KUDP7BiaPZ,D67SiA,LinkedIn,Text,ZPolzmPYmMKB5EnaNRS0y8Z,#ryyfgqdl,05:25,Thursday,Mumbai,708499.0,1947.0,22904.0,1705.0,553.0,331.0,985287.0,1.0,833.28,,71.0
hm2A00fEev,Ci6KXN,TikTok,Video,2hS2WJ4bIhBZU0NIvLLqQvd4NgI8JeGqK9zvSLoJ2p7udB64ReUSnDykD6dk8K78,#shq #znsi #ubbhbh #ledlfql #dbogkxdv,11:04,Tuesday,Sydney,260099.0,205.0,18526.0,3907.0,1861.0,1487.0,656091.0,1.0,19.43,0.8347,52.0
TvWnKWFhYO,G1HtLo,Instagram,Image,5zWkGhPk0RR14uevtbVmOrqsTF8PX6AQTIoDVNIWQvtSqoFkXCyj7wKHx,#qjpjqlyn #mmrsowbbd #ialcf #fubh,09:42,Friday,Paris,845062.0,152.0,,9053.0,1695.0,1515.0,814161.0,0.0,789.98,0.3265,1.0
lSFq7Ikyjm,4mbccZ,LinkedIn,Video,PUWwsOvDFfhAB5xxeRvqA9FNf,#tydohtx #woksp #sxygfp,,Friday,Berlin,386787.0,3915.0,28770.0,2459.0,318.0,1690.0,911267.0,,489.22,0.555,55.0
wPpCsh94aT,0B4dgW,Twitter,Image,tahnbKfXJTIQ2RKxiSsE9aGXeSX9aFlx9e,#qqfw #xenuup #kmhvbz #ncjg,01:30,Wednesday,London,50972.0,3092.0,21688.0,2279.0,1112.0,1962.0,908055.0,1.0,677.3,0.5864,19.0
vEmpizOGqX,ZXMqYn,,Story,IX0R3JrtnukjRBb4FJ9fZF4bcFcqhySmtFHVkgt2KEgBtzycb3RV7mXi7RuDfyF,#pefkg #jdjokznooe #qexcuu #jzghouipd #jhwshhejv,23:03,Friday,Mumbai,,844.0,47698.0,9659.0,1533.0,1565.0,313961.0,1.0,931.42,0.3959,54.0
iPZRsqvdRI,vWQIPU,Instagram,Image,9sfn6GKy3Mu5t7nsScss6b83sBe21G1mFSC3N,#kpodf,17:40,Tuesday,Berlin,831397.0,1829.0,30344.0,,2178.0,232.0,545273.0,1.0,301.88,0.1507,94.0
0GzWaynbbN,8wu0vx,,Image,W19oJMZAB2Fs8OD4SYpC1WqFI26H5Bnc3agsIqCsiOeMom7AonF0k3E,#ckqwvven #hhqwcii #amafs #qmkyf,14:38,Tuesday,Sydney,834387.0,1289.0,45778.0,872.0,2160.0,46.0,74052.0,0.0,101.82,0.2152,59.0
PLMQlf58wI,aveuOX,Instagram,Image,nO6iri14IyTYvKiNjaE65UInfmvi6nPSMjL25RWovZX8YqSPNCTyE6xvAfeA7fI1SYIQyTQGwQFXlG,#acdebgrst #cth,18:23,Friday,Toronto,614515.0,955.0,36937.0,7628.0,3053.0,1619.0,902574.0,1.0,787.46,0.3256,43.0
TMq0cnYnqq,FEHZG7,LinkedIn,Story,8nbE7xSn1vx4FsK4ZhGyVjsyk9DnbrGaKFufK06E0cF,#ydwkalucpc #woenfgoa #nspfjrbsc #daar,22:08,Thursday,London,848706.0,3202.0,39604.0,3846.0,3087.0,567.0,312379.0,1.0,584.49,0.9541,98.0
xC8Q8Xy70j,sB7g06,Instagram,Text,,#mqkfttvg,00:40,Thursday,New York,69564.0,3446.0,9231.0,9545.0,4971.0,,206828.0,1.0,714.93,0.2415,38.0
Bj2psF5HMi,c0rG0m,Facebook,Image,RIH11soYsPylohpJ1egRIJxFyJxcwVKDRQPoESTmoZKjGy0K5G8fteQemgKdgM3I5qqQAGzxBjHpL6et9EQwIn0UUH2y,#wxvmcpbo #xttqzt #trkpqiuwj #seuycz,19:11,Monday,Sydney,535708.0,3820.0,41679.0,1822.0,3967.0,596.0,135874.0,0.0,552.8,0.0521,60.0
MC0D7E3e9R,lr9ePT,Instagram,Image,orkdf4fZM3QdRgf6lwo0oFCcbwKUzMtOJRw9vMeTD6zHdZcmuiUZ6dncrRQ19mBnUXe4aOFqOZJTUZMhMrQo3LgjHkqYiouB,#hfkod,04:56,Thursday,Berlin,807473.0,2942.0,35786.0,9886.0,1722.0,1660.0,371266.0,1.0,127.92,,88.0
,HCdwwd,Twitter,Poll,YdSXow0THy8fnjZpkdkSBOtPjOUdike32FG5VteQLNpnLEa4njHyFhRMnha2G9yM1,#mjhpnxomq #bsjchssduu #nzea #det,07:13,Saturday,Paris,146302.0,3537.0,44629.0,9290.0,3644.0,1037.0,611919.0,,664.56,0.6166,27.0
ahzEwIy8UM,sRfvlW,TikTok,Video,Syqtfrur0MAAeQTdVaSQ2oFxqeXWzD5U50bnp99edmVTFbJEGTE9WxUUXtr1SYGEtYNLt3QigrKdQk1WbSmPt5D,#evetczjd #mscxmeyen #hrnogpownm #qjaltpcxu,02:09,Wednesday,New York,625317.0,3010.0,21719.0,7031.0,2644.0,1373.0,404069.0,0.0,738.83,0.507,41.0
WIzcVV6UoB,xF3RY8,Instagram,Video,6KFWizlPqhDvDgM4KciraMjXCPoJTcqzBB6iduCKD,#esvqgkh #mzmdvn #bmez,03:32,Tuesday,Sydney,806600.0,2584.0,18009.0,7265.0,2739.0,1190.0,975104.0,,777.01,0.4759,7.0
cyRQApZhfB,6e54QE,Instagram,Poll,,#msbpdll #qmlkpal #lbzqxefo,23:58,Friday,London,488867.0,4295.0,,6100.0,364.0,240.0,737756.0,1.0,876.39,0.6398,30.0
,42xfMx,Instagram,Text,JGkDEIAnYs9fyoASLAi6mffkTdwC9dLSZR6mSQZH,#gmsxfpjh,23:55,Friday,Sydney,802682.0,4072.0,3147.0,3573.0,4445.0,1961.0,934411.0,0.0,143.26,0.7406,42.0
DBVyybGxfd,2p1Amq,Instagram,Video,wc5VqkVdfctGy9kF9Ipa3wSqL4srPQJGH6KIpkJn5daK9B1iou7,#vkomv #vswjcpmvv,15:30,Saturday,Tokyo,996337.0,265.0,6362.0,2713.0,4485.0,1882.0,951916.0,1.0,,0.9427,80.0
giTLqLO9q9,p6dz2l,,,8hdxEeNDW2tDcQMnqbJMD3srcnDOw7zrbVksQupsVKwkRFUrfFaCYYJHVwE4MFMFxXVOdiJ7N9lSOvgwzpMcDwLGrNrpO23msLA,#efsmpkk,22:11,Wednesday,Sydney,141582.0,3302.0,,9078.0,,1790.0,517555.0,1.0,57.6,0.4519,55.0
LUTz923ZOS,EHj9TR,Instagram,Poll,CriP8rZujMvQMus5YeMOxbZ2Bh7T7zhGYvSg4xzoDrnsDp0RcdOYVDglY5S3T0KG5jyhAfFjureP3uZltwsaevWtTd2XxE4Y,#gbk,00:14,Saturday,Toronto,882188.0,1420.0,26961.0,7877.0,2496.0,916.0,94458.0,0.0,424.34,0.9816,58.0
QUBeswe0Zq,LhXv2s,Twitter,Video,28a1FJiB7RCrf1r6FAM1YSt0pixwWQ8z7MMXYwl,#lxs #cwzcv #hvclzks #aujamplmgd,21:25,Wednesday,Berlin,372656.0,154.0,25013.0,6193.0,134.0,1041.0,252920.0,0.0,34.35,0.9929,
GTz25ASpc6,IEP7g1,Facebook,Story,DvAlPRPkCdP31uhiqdj5xsspi8SD7l5KGd0Ih9lYl,#ovrku #ixea,23:56,Wednesday,Berlin,469326.0,989.0,40972.0,1796.0,1259.0,995.0,862054.0,1.0,653.12,0.108,53.0
XjcI5RlD6i,oLTUbI,Facebook,Video,LQ7778Zle8mF77U1Odabiqs49uZZIxGO7oyvuNo2fVz4ZAj4k8QT700OMn587J5yLnKnLf7dfBzZznadc07oBka2p2V,#blfmslcdv #ohkvfvo,06:21,Monday,Tokyo,758890.0,3099.0,2155.0,5176.0,2370.0,714.0,344173.0,1.0,187.06,0.7353,27.0
kwS4sIHW79,mJV293,TikTok,Video,nDo9F4nHXPqVrg0lcHXAv8C18xvUYhPge836w69Nls15OKXrwNV8zoW6TwJiDAP5TsGaXvQnW97DJhHSiuKJjvUpOObzpBHSAr0z,#ymsk #ccd,10:24,,Berlin,906938.0,4244.0,49621.0,8613.0,1359.0,386.0,6432.0,1.0,458.41,0.5384,16.0
,BDQ5bp,TikTok,Story,2FpuzcZpBxgeQl08Kb4xPFrPVrZs8h5GP7kXewf66CNVMSqmvXfYM5Il9QcOf7l0TBqzmO2MNvLoQunJPV3u,,,Wednesday,Sydney,732532.0,2322.0,34451.0,2278.0,2484.0,1733.0,,0.0,266.28,,
RmaWGMRUtn,gdfE3p,LinkedIn,,ybjLKHKo7Vog50OQHq1VrJ7Fr0dWFFNR4aayCWpTdRSRo94m46fdVTlZWPIm1t7,#bsyv #xssqyfm #dfqo #dkveggpry,08:40,Wednesday,New York,510643.0,2390.0,12678.0,8170.0,2194.0,,631719.0,,474.8,0.4496,73.0
nw1yFoxp8w,1Tixg5,TikTok,Poll,jbsfjaHNacqYXAOF69AnNxqLfA59jepSMQkeynkShTrbiAdc53EKQ9wlzNqevZyuhIy08grczk2zUKKDe9Qv,#zxrubwotl #mfiau #avbud,01:06,Monday,Tokyo,943213.0,3041.0,36309.0,7007.0,179.0,331.0,,1.0,13.96,0.7925,53.0
bn73prG7jR,AzHYlh,Facebook,Video,nIg5mU4dELvudvjmQo5QAh5t66OPxdiWuy,#dba #ybdmtp #yjuvxp,05:28,Friday,New York,858453.0,3409.0,45318.0,4864.0,3804.0,1031.0,137588.0,0.0,205.37,0.1994,69.0
tMXrr3KuBM,CxnOyt,Instagram,Poll,nigA97qhivlOR4n9cbsUAh6ZK0CUSmGLOyFzRfLukmXj32fE5cFaZZcPpu4q,#appmft #nzhf #ihjfnvwfwz #dwbpjyj #dkxwikwid,19:04,Wednesday,,172420.0,1299.0,43540.0,5128.0,4872.0,,165510.0,1.0,850.9,0.2738,99.0
9CwHOg4O69,,LinkedIn,Story,SNUHHcwm2Kh0fg8dxvLqdjpwaRpwNRYptXHb7c1vzzB80x0CiEoY1K6qF,#lksyqcv #ghq #dlb #ybaqammilo,,Friday,Sydney,977431.0,3285.0,23915.0,1976.0,4734.0,897.0,717608.0,0.0,777.83,,9.0
IVJbTe7gSX,ybKhQi,Facebook,Video,aIzpA45JTuNu9zRw07wQYKVxtWgxA,#ibypc #rupbxikify,06:02,Saturday,New York,176231.0,21.0,38524.0,5299.0,2406.0,,879293.0,1.0,418.73,0.6696,
5SaFGjvpTH,NPZOKe,LinkedIn,Video,kFD0VYL4Nl6cO6UwHm4oeLiEDAiNq9ts3G2Oujrk,#wjt,08:33,Sunday,Berlin,183989.0,4055.0,3740.0,7562.0,2849.0,767.0,59748.0,,713.74,0.6172,15.0
eO4GG9ieRo,9j5xUo,Instagram,Video,2lDsBKG43YhJW5OzMbLSm,,06:50,Monday,London,627069.0,898.0,45980.0,8562.0,3402.0,1304.0,945515.0,1.0,598.26,0.6089,91.0
axNBtdDLt2,ThwwyR,Facebook,Story,GfDcO5X4yHNLwzUGhNl4qkv9JaRKJKMfYi7g3qvNKD,#owlvcal #yct #aboieodlia #dnv #vpciqzghu,11:19,Thursday,London,961762.0,2887.0,25466.0,8144.0,4367.0,1040.0,981478.0,,,0.9053,5.0
lH2XBck1rx,VWmFRo,Instagram,Story,FuYoKCKAKkfpcFJn2tIVVBClLB4yVEBBiosWHJa3xfAMcZkDV9JNuFfWjg,#gpfvleu #fqh #ykzawzciym,05:40,Wednesday,London,,775.0,29587.0,5086.0,,332.0,588133.0,0.0,524.43,0.0468,9.0
SS7bVHFcWA,A5cnvo,Twitter,Poll,mPfdcxrsTXjnBT0maS3TFEKR2B4snci1M3MInP3j3b2A09CWS63UbeoRcETOitmPd0CogU8NsOn1phSF9dYJ5PAevfGJ,#wsyjzw #bfvitalcn,10:21,Monday,London,489676.0,1930.0,679.0,8831.0,1749.0,85.0,145839.0,1.0,,0.6087,86.0
pDDrOGBlLd,GrBIZE,TikTok,Poll,3gx278D5QCr7jrqAJtAP753kxQqPrpQLESLaGfcf61qyy4prJG8ZIJfD,#bkad #poyucsyn,05:54,Tuesday,Paris,500169.0,4121.0,17003.0,3672.0,3558.0,114.0,917559.0,0.0,124.79,0.1569,43.0
xFizgK2T3u,RRl4Wl,Instagram,Video,2XXHQvA7qeZKPG8eimWUnVtiuU3pDGVGjUCoZb0vOrDLPRpvZx2zqh6JTDDImKysOpz9ZmqRdulH,,08:24,Monday,Toronto,202974.0,884.0,38215.0,1359.0,994.0,930.0,,1.0,748.72,0.3016,30.0
,yREVdA,Twitter,Poll,seEYJEHvFmm098Gn0wfYCg5QpnfZP7sIz5M76WR8tsfuj8eFgIIouQj77TJL3dUCugPJTmBo5qGRVN3f,#kjlwbc,10:45,Wednesday,London,852728.0,4699.0,35265.0,4998.0,523.0,811.0,432880.0,1.0,961.18,0.8507,33.0
qyY5hEzhGS,cD6XEh,Instagram,Story,S1u00ATygcbi9SLGoU66HJOKGHCTaHuZUpTxaK6KmujlZwWNB98AIZBTXLXx19e0DvnuWVsOX1QipYQ,#yizaqbue #jny,14:50,Wednesday,Tokyo,,1244.0,8034.0,,1895.0,745.0,,0.0,576.72,0.4834,14.0
OoZ1Kengc8,vFr5OC,,Image,0B9z3svVOnd1VdaX8sGPoCi8q5oSLpnqyLqFagaQnaY8wfUv0zVjxfQQPmhtthB,#mkcpxpnn #ciootlfdo #ahoqdl #srstwbbax #dvx,16:26,Sunday,Mumbai,300914.0,2515.0,21431.0,7068.0,747.0,1221.0,143667.0,0.0,997.61,0.8676,16.0
JRUjlxgJYd,938Ryv,LinkedIn,Video,eeyRML1QlEuuzgx5jMWkyar8KyX2MoSrXoEIlxwiDnkdIEfm6,#ygai #tddx #zrxmjwfxu,16:14,Saturday,London,108557.0,160.0,18841.0,1372.0,1376.0,380.0,524650.0,0.0,6.58,0.3265,75.0
vcT5RlATxE,6Kzqb4,Facebook,Text,,#evwwgkon #dhcmcvbkeo #spd #kjmdxzx,04:01,Monday,New York,973316.0,2460.0,173.0,8838.0,4057.0,,772949.0,1.0,945.73,0.9636,52.0
asKtm6zNsn,xCJmYL,Instagram,Poll,929zSwqZAxy41X3ZCNRzxXsKVGVWfNmHQgTPzVxBF,#bupz #rnbvefcac #gmvdzs #igbhsoqk,07:08,Friday,Tokyo,646929.0,3734.0,8719.0,4246.0,4089.0,1182.0,902757.0,0.0,780.47,0.7094,
GJypg4yZij,WiUpik,TikTok,Image,YJzXjMckCXsLrUVhBgf0pApzdSMX4uv7r71sW95nWrX4LMk7q,#zubeyimthu #shskj #xdqyngxgsx #zakssrm #eaamiyjtir,04:01,Tuesday,Mumbai,651867.0,4612.0,39336.0,6325.0,4788.0,420.0,950936.0,0.0,307.33,0.2118,66.0
Y2PSDqHyAT,jGOhQ7,Twitter,Image,PU5oONMy85tXDrwfhm381kAWgk8c9AI1JtJYR0PU7XtL0Ek28TXtJUcxpl938v5IPt,,12:44,Wednesday,London,516937.0,1788.0,38176.0,8886.0,2485.0,11.0,342739.0,1.0,143.32,0.6032,36.0
l5xVQn4oGu,xhRMW0,LinkedIn,Story,LW52YZDHD2Pnxxxv8PHCspyCMC8fSiGVRqkg8xeMe5RBW5edSpf,#bsqdwwxzt #sdo,16:42,Saturday,Berlin,784062.0,489.0,20101.0,5916.0,4759.0,1270.0,102228.0,0.0,218.93,0.2775,9.0
WPRh944OWZ,4sEDT3,Facebook,Video,usTnQS7WdXlggSnURsZO3qK8oaB9kpqfwEdO2Ds7BfHo8hr5EYkX0TOUj6g608ItFHUV2yzJf57AEFz53w7zZem7jyoBNchgUY,#ljvyi #iqxweze #hshbtgak #fnoftl,21:55,Wednesday,Paris,410610.0,2893.0,47682.0,2912.0,609.0,518.0,762167.0,0.0,799.65,0.0211,68.0
yZen1ylDia,XpJ4B5,Twitter,Image,LGw1usroRnaLHC8dUDQCiZq3WxrtVJtVxLtNgg6435Pt9RpVwq2gSxnQPLaShbrVS6aiX46YFce19gvr1QwbCE,,00:07,Friday,London,983691.0,1633.0,12847.0,4238.0,1858.0,1732.0,252099.0,,,0.5593,86.0
8xHixR21S8,TmRxL5,TikTok,Story,UIx4kIfsoH99uV1ZAs89QSrvIqjinjfOUmOrLi4rjCa2inem07DlVjlDMYHOiIuCu7JmWMPlVrX7q9rT7hzY5COuTeP3c,#pfcnihcwr #jmdsi #mjsn #styodtroa,10:17,Tuesday,Sydney,49146.0,2222.0,7445.0,5080.0,3899.0,341.0,145335.0,1.0,909.56,0.9609,43.0
dJcSogTzTU,UynlLH,TikTok,Video,,#yzfuzgunh #rdnej,20:04,Saturday,London,989510.0,393.0,44219.0,3836.0,1895.0,675.0,815706.0,0.0,283.96,0.8889,34.0
Bob8oW4Lgs,3ESKaF,TikTok,Image,hap4ahLJaC6UEoH3OpFdh3LrOMKupGBj6wzGXELcobZBvWvX19HYAXrFtZ82bBrgXDvEiIYwauj7,,08:46,Wednesday,Mumbai,341768.0,4918.0,17306.0,9291.0,4714.0,504.0,290715.0,1.0,663.29,0.1366,52.0
5wvLEupR45,O0ABJQ,Facebook,Poll,hiHt3Rgxqd611rpba2hOP7HwoJjt17QnluKOE25DI40LDgbO5kXTbFqQsU2C2aGkd75mGbIQ,#rjfsvnl #bqgux,03:50,Sunday,Mumbai,569577.0,909.0,,6200.0,2651.0,1666.0,821493.0,1.0,176.54,0.7959,82.0
d7lzMlPDmz,QxaAR4,TikTok,Poll,h8UxVMGcVfni8jppCXVqoh7wQZ1jwISVFO7dwq,#sehwm,00:27,Sunday,London,519549.0,3071.0,4006.0,,3077.0,98.0,,0.0,816.79,0.9473,91.0
bHmn8m80vQ,DpGoyT,Instagram,Text,DFdeJ0rI2KcRlznIZ99LgvWoVebvGg6xfBpxEz74BwBW3Sqa8BAyjn1k8BUMUOQsVXEG1N6p5nPw8DjvQVLgxj8gtpD,#wotmdpypw #hht,,Wednesday,New York,491407.0,2238.0,41751.0,,4683.0,439.0,828750.0,0.0,385.41,,
rhWBzBptWu,aB8gRS,Facebook,Image,AuH3ZKqOuCLuwjJiAbyl61gPVL1eCeiPQUuqDTmQR3FxG9Sx7WdRX1d6rvA44FzIiotSSGNDM0H6t1tbMPVpspTwcNoY,#cslcool #jjepwrjlvo,12:25,,New York,465874.0,4292.0,5077.0,1410.0,1335.0,1874.0,56834.0,0.0,708.9,0.5894,4.0
fNrwLPjQeD,smadXI,Instagram,,5MAxufSOIvILEEWkxQHvzW1BA1XTwPKw9Wh9nq5VU0w056uXyF8fHB0AoPOCKAC4wFl8pIEL95,#tarfr #rwbipzv #vnruhmkapz #zcproqfdv,02:18,Tuesday,New York,,1890.0,13645.0,507.0,4614.0,90.0,742993.0,0.0,989.86,0.4271,54.0
n3ypFQTNDs,U6K3MY,TikTok,Poll,1bWewzzOwU8BAeEIu61nFPqwSljXAFcDoI3a81L06xOFt8TWVMaQ0BVkOxmO85vZtDuhLiNatlSbX,#hwbtjsj #czsyhfy #fjvskgsqx #dsd #nrcgnikfwu,22:54,,Paris,,973.0,12260.0,2540.0,4813.0,484.0,,1.0,519.44,0.1035,49.0
SS0V7S97sM,IgaHAc,Instagram,Video,2HX4shNW70Npvp56cqBkI31QQqhUtA5ICQ61l1IQZ,#whhd #ubakze #yassezmvqm #onafcq,21:18,Tuesday,Tokyo,568698.0,1478.0,15398.0,6632.0,4202.0,1374.0,,1.0,649.28,0.8315,49.0
jImGxIBhe9,gA2Nzg,Instagram,Image,HdDN9435ALIO6COcb7axcDQH3TzEBqtGbq4Sh2yI1w4a8jekZazYMRhKKtSXHDAwc,#rqkvaee,,Monday,Tokyo,128156.0,1537.0,24814.0,4535.0,,338.0,608154.0,0.0,16.93,0.916,82.0
1ZGY2Z4Ekp,0rlYOK,LinkedIn,Story,rqqeBlJU1GkrZk5pcPcDtJBH1gNoRvL8URJUSFGHvx44S3EhEZOAszV1QCKiomVi1jI1CnXsQYUzssbMFEp8ya38m2h3TF,#hwfourwjvw #uvsvp #brqa,13:28,Friday,London,311814.0,3913.0,26333.0,6090.0,2000.0,1296.0,822472.0,0.0,861.77,0.6584,91.0
VafAwFhKGy,K9T2eg,Twitter,,UN56piBTPZL4dMxNJSEmqZ6rs9QblLPoArqQh4yQyYupk2dr5rAFZQdgT7jEr0FkteSGLNOWx0mgcUTmqspBGVtxAUAe9WbhT2N,#wkkntbkugt #aawlwz,22:50,Friday,London,,4090.0,34010.0,4276.0,3713.0,168.0,65661.0,1.0,669.68,0.2088,29.0
AB7yhJFK8j,,Instagram,Image,TKYtEUrYKbkTZOhzCarNIk0ZphwHoqicPG7wjL1,#yahblzu #diqimudwe #flhfgyro #hqwktf,12:12,Saturday,Tokyo,933076.0,3145.0,29994.0,7016.0,3854.0,206.0,633438.0,0.0,7.83,0.9385,76.0
kgNAsq23R1,zFbQf0,Facebook,Image,3Nhp2QrowvR0J0bXwuFNIdRFSzPIuKFJvFL1EJ,,14:52,Sunday,Sydney,681283.0,968.0,42914.0,5413.0,3577.0,1870.0,613440.0,0.0,177.9,0.4938,31.0
